tweet_id,label,root_tweet_text,clean_text
493,fake,@carmindabrendel BREAKING: Mass vaccination for COVID-19 in Senegal (West Africa) was started yesterday (4/8) and the first 7 children who received it 'died immediately'. (they should have stopped it after the first died)\n2 article links\n\nhttps://t.co/U9KrSP9uHQ\n\nhttps://t.co/ksHgGLCeJv,carmindabrendel breaking mass vaccination for covid in senegal west africa was started yesterday and the first children who received it died immediately they should have stopped it after the first died n article links n n n n
494,real,"Researchers sprayed the coronavirus on materials to see how long it remains infectious. It liked stainless steel and plastic the best and copper the least. So far, however, there is no definitive proof the virus is actually spread via inanimate objects. https://t.co/snbL1lAhwn",researchers sprayed the coronavirus on materials to see how long it remains infectious it liked stainless steel and plastic the best and copper the least so far however there is no definitive proof the virus is actually spread via inanimate objects
495,fake,Mass vaccination for COVID-19 in Senegal\nwas started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot. https://t.co/nlymO2iPza,mass vaccination for covid in senegal nwas started yesterday and the first children who received it died on the spot
496,real,"3D printing companies are racing to fill critical needs during the coronavirus pandemic, but how big a role they play will depend on how quickly the outbreak escalates and how long it takes other manufacturers to scale up. https://t.co/KLB6uBvx6J",d printing companies are racing to fill critical needs during the coronavirus pandemic but how big a role they play will depend on how quickly the outbreak escalates and how long it takes other manufacturers to scale up
497,real,"Researchers sprayed the coronavirus on materials to see how long it remains infectious. It liked stainless steel and plastic the best and copper the least. So far, however, there is no definitive proof the virus is actually spread via inanimate objects. https://t.co/LfDsq7Fa5H",researchers sprayed the coronavirus on materials to see how long it remains infectious it liked stainless steel and plastic the best and copper the least so far however there is no definitive proof the virus is actually spread via inanimate objects
498,real,"Please read this vital @techreview report by Patrick @HowellONeill about the devastating impact of #COVID19 on grassroots campaigns and our democracy. We can't canvass, petition, fundraise or hold live events. But we are doing everything we can to adapt.\nhttps://t.co/InjCG3WOEp https://t.co/UGy01TFncr",please read this vital techreview report by patrick howelloneill about the devastating impact of covid on grassroots campaigns and our democracy we can t canvass petition fundraise or hold live events but we are doing everything we can to adapt n
499,real,"Here are the results from the first organized trials of drugs to treat the coronavirus. So far, there’s no cure. https://t.co/2fWYJO93X6",here are the results from the first organized trials of drugs to treat the coronavirus so far there s no cure
500,real,"Ten Chinese patients with severe cases of covid-19 were given transfusions of blood from those who have beaten the disease. After three days, the patients seemed to do much better. In several of the patients the virus cleared up entirely. https://t.co/xyJmChA3ak",ten chinese patients with severe cases of covid were given transfusions of blood from those who have beaten the disease after three days the patients seemed to do much better in several of the patients the virus cleared up entirely
501,real,Doctors are trying a new approach to treating COVID-19 patients with severely damaged lungs: Inhaled nitric oxide. https://t.co/vFpHipta7i https://t.co/rVCRgbeEAC,doctors are trying a new approach to treating covid patients with severely damaged lungs inhaled nitric oxide
502,real,"On the #MayoClinicQandA podcast, Dr. Gregory Poland, a Mayo Clinic infectious diseases expert, covers the latest news on the #COVID19 pandemic: https://t.co/tKRTCFXphw",on the mayoclinicqanda podcast dr gregory poland a mayo clinic infectious diseases expert covers the latest news on the covid pandemic
503,real,"Here are the results from the first organized trials of drugs to treat the coronavirus. So far, there’s no cure. https://t.co/2fWYJO93X6",here are the results from the first organized trials of drugs to treat the coronavirus so far there s no cure
504,real,North Korea Insists It Has No Chance of Coronavirus. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #HealthTech \nhttps://t.co/BZhZAn6OVZ https://t.co/bw99QUKToF,north korea insists it has no chance of coronavirus bigdata analytics datascience ai machinelearning iot iiot python rstats javascript reactjs cloudcomputing serverless datascientist linux programming coding daysofcode healthtech n
505,real,"In one of the first such efforts in the country, San Francisco has tapped UCSF to trace every coronavirus case and contact. https://t.co/TxWvssnFRF",in one of the first such efforts in the country san francisco has tapped ucsf to trace every coronavirus case and contact
506,real,"3D printing companies are racing to fill critical needs during the coronavirus pandemic, but how big a role they play will depend on how quickly the outbreak escalates and how long it takes other manufacturers to scale up. https://t.co/Zv5lUVeaym",d printing companies are racing to fill critical needs during the coronavirus pandemic but how big a role they play will depend on how quickly the outbreak escalates and how long it takes other manufacturers to scale up
507,real,"It's Trump versus the experts: To hold an election during a pandemic, vote-by-mail is the option that will save lives. https://t.co/Ma7Pq8mHyA",it s trump versus the experts to hold an election during a pandemic vote by mail is the option that will save lives
508,real,"Ten Chinese patients with severe cases of covid-19 were given transfusions of blood from those who have beaten the disease. After three days, the patients seemed to do much better. In several of the patients the virus cleared up entirely. https://t.co/xyJmChA3ak",ten chinese patients with severe cases of covid were given transfusions of blood from those who have beaten the disease after three days the patients seemed to do much better in several of the patients the virus cleared up entirely
509,fake,"East Avenue Medical Center in Quezon City is in need of PPE and body bag donations. Aside from deaths due to Covid-19, the hospital needs body bags for the patients who died from other illnesses. @cnnphilippines",east avenue medical center in quezon city is in need of ppe and body bag donations aside from deaths due to covid the hospital needs body bags for the patients who died from other illnesses cnnphilippines
510,real,"Researchers sprayed the coronavirus on materials to see how long it remains infectious. It liked stainless steel and plastic the best and copper the least. So far, however, there is no definitive proof the virus is actually spread via inanimate objects. https://t.co/GMzklMxq5T",researchers sprayed the coronavirus on materials to see how long it remains infectious it liked stainless steel and plastic the best and copper the least so far however there is no definitive proof the virus is actually spread via inanimate objects
511,fake,"Dr. Dennis Ordoña, East Avenue Medical Center spokesperson, said that while there is no shortage of body bags, they do need freezers: ""Past few days starting this week, nagpipile up ang ating cadavers, umaabot po ng 15 to 20 ang ating cadavers..."" #COVID19 | via @kristinesabillo",dr dennis ordo a east avenue medical center spokesperson said that while there is no shortage of body bags they do need freezers past few days starting this week nagpipile up ang ating cadavers umaabot po ng to ang ating cadavers covid via kristinesabillo
512,fake,"To summarize, East Avenue Medical Center denies shortage in body bags &amp; being ordered not to census COVID-19 fatalities. BUT they do have a problem w/ unclaimed bodies this week &amp; their lack of a morgue freezer. Read the thread for more info. I'll link our article when it's up. https://t.co/lIaIq1rrWW",to summarize east avenue medical center denies shortage in body bags being ordered not to census covid fatalities but they do have a problem w unclaimed bodies this week their lack of a morgue freezer read the thread for more info i ll link our article when it s up
