text,label
'how can my mood change in like 15 minutes :o',normal
'45 right now and -20 by tomorrow morning lol',normal
'man, i can t wait for 50 cent to outright call someone gay! like, oh dang, what a huge dig! 6th grade represent!',normal
'eventually have suitable (and pretty) exercise clothes and it s making me excited to run tomorrow 🏃😄 #sado #motivational',normal
'it took 6:08, but somebody other than dalton pepper has finally scored for temple after cummings drains two free throws.',normal
'someone hand lee the knife so he can just kill himself right now',normal
'it s okay guys micaela can parallel park... took a few tries but she s got it',normal
'well after being a nervous wreck the surprise was a success #wba #camden',normal
'why the fuck would i let u do that? hahaha got me fucked up.',normal
'everyday changing what you say. sideman.',normal
'my friend gave birth to a 10 lb, 15 oz baby, which, if we re being honest, here, seems like entirely too much baby',normal
'someone invite and let s do something we ve never done before.',normal
'big brother is so set up',normal
'he makes me cry',normal
'i got time for fives song everybody get up 👌🎶',normal
'rangers win!!!!! #stadiumseries #nyr',normal
'i recently bought my wife the latest ultra-realistic dildo. it goes soft before she reaches orgasm.',normal
'i cant wven make it oassed the first tunnel in flappy bird',normal
' *saying,   oh just like that dead guy   after anyone tells me their name* ',normal
'i keep forgetting my head phones at my bf s house :((',normal
'i was no where near prepared for zayns selfie',normal
'big brother uve made my last two weeks tonight was the cherry on top wow #cbb #puppytreat',normal
'lee deserves everything he gets✊',normal
'its like christmas eve over here #royalrumble',normal
'lee s asshole has just dropped out hahahaha #cbb',normal
'if you wear white nike airs i am automatically attracted to you',normal
'just tuned into cbb someone update me pleaseeeee 😩',normal
'hmmmm.... somebody is in love here oo.... i pity u sha',normal
'if anyone wants to bring me ice cream or chocolate or dutch, i d love you forever. #crampssuck!! 😣😭😩👎',normal
'wow how good was that #cbb',normal
'learn from the mistakes of others. you can never live long enough to make them all yourself....',normal
'up stairs watching netflix while my dads talking to his xbox #tundown4whut',normal
'zayn looks like a mixture of aladdin and eric',normal
'im having a social life, and theres harry ass and zayn selfies?',normal
'tampa bay #floridians: have we had even one day this year where the temperature was average for this time of year?? i m tired of the cold!',normal
'suicide is stupid? you wanna know what is stupid? hurting someone so much emotionally, that they think suicide is the only answer',normal
'told myself i wasn t gonna nap today and look who just woke up',normal
'y all i m very disappointed with finding this lady house in the french quarters 😒😂✋',normal
'fall in love with someone who deserves your heart, not someone who plays with it.',normal
'messi s been brilliant,the goals will come eventually',normal
'i love getting new earrings ❤❤',normal
'she just sat there and mugged casey, fucking brilliant',normal
'i m tired of always being so strong',normal
'anyone have ncaa 14? ps3',normal
'wait did they know she was coming. oh.',normal
'really want to go fishing here in a bit! ☺️🎣 #whatabeautifulday 🙏',normal
'finally sorting my room out, it looks like a bomb hit it',normal
'it s not the same without you around.',normal
'omg that was intense #bigbrother',normal
'cleaned and did laundry, oh yeah',normal
'don t even want to wake up tomorrow my full week revolves around work,college,tests and more work on the plus side pay day thursday😩👎 🙈✒️🚗',normal
'i expected jasmine to start slapping them uppp',normal
'what a wasteman lee is😭😭',normal
'wtf is flappy bird?',normal
'why dont ye all fuck off to the swiss alpes if ye get that excited about snow',normal
'not gunna lie harry has a cute butt :3',normal
'it s pre-monday. why?!? 😭',normal
'going to start reading rhonda bryne s  the magic  tomorrow! (sequel to the secret) #gratitude',normal
'if akron is already closed for two days, hiram better close too',normal
'today has turned out to be a shitty ass day.',normal
'i m not in a very good mood.',normal
'being sick :( &lt;&lt;&lt;',normal
'can someone please come pick me up and idk, help me?',normal
'if mom and trin only knew that he s over here every fucking day you wouldn t be living with us !!!!!',normal
'i met anna via kaiti and i still haven t met kaiti irl bc she lives all the way on bull mountain and fuck that i m not driving out there',normal
'but fuck you anyway',normal
'lol i act like i m listening tho just outta respect',normal
'has zayn just grown even more attractive since he has been gone? pretty sure he has.',normal
'i go to the mall, wit my boo, i say you can get that, matter fact get two',normal
'way to go devils, you were winning 3-1 and you lost 7-3 #awkward',normal
'no one likes a stuck up bitch. just sayin',normal
'that was hilarious pahaaa #cbb #awkward',normal
'no phone right now, but i a bounce back with one in about a week.....i hope at least lol',normal
'bro beans is probably my new favorite word',normal
'lee is such an idiot eugh #cbb',normal
'pick up my uniform today.',normal
'i don t ever want to let you go.',normal
'oh ya know down yonder',normal
'whatever you want, i will give into you. #everything #anything',normal
'showers r amazing. they make you feel nice and clean, make you sound like a professional singer, and help you make all of life s decisions',normal
'drinking drowns your sorrows but other things can really help you realise what kind of person you are.',normal
'i feel sorry for lee &amp; casey #cbb',normal
'i’m officially done trying. if you want me in your life, you can come find me. until then, continue treating me like i don’t exist..',normal
'i m ready to go to bed. 😴',normal
'lee is too moist smh #cbb',normal
'well that was #awks #cbb',normal
'so... op still hasn t cancelled school huh ? 😒',normal
'but everybody s like cristal',normal
'road trip! torquay here we come baby ☀️🌊',normal
'#taylorwilde happy birthday, hope you have a great day.',normal
'jasmine dropped it #cbb',normal
'we meet again homeworkk',normal
'drugs kill. that is all!',normal
'sometimes i just wanna pack up and leave it all behind.',normal
'if i was dead would that make you feel any better',normal
'y u no power lift this year',normal
'oh my lordy i even felt awkward 😂😂😂',normal
'i miss you like crazy #butimstillthesameoldstupid#ohwell',normal
'this task is class! #cbb',normal
'that was the best bit of unscripted drama i have seen in a while #cbb',normal
'omg #cbb jim is the best he went from the middle of the room to listening at the door to fully opening the door lmao he is sooo funny',normal
'jim is such a legend',normal
'stare into the sun.',normal
'remember that one time finn s gma died and rae stayed with him the entire night and comforted him until he fell asleep',normal
'lock load ready to aim at any target i can get your brain for a bargain',normal
'i need a massage 🙆🙌',normal
'lawd jesus get me thru this day',normal
'weekends would be far better if supervised study existed on fridays',normal
'if i was casey i d have punched lee straight in the face.',normal
'light as helium when things get too heavy',normal
